Duskmantle Seer	GTC	2015-09-02 19:00:31	1
Aurelia's Fury	GTC	2015-09-02 19:24:35	1
Nobilis of War	DDL	2015-09-02 19:24:52	1
Eternal Dragon	C13	2015-09-02 19:25:01	2
Army of the Damned	C13	2015-09-02 19:25:22	1
Inferno Titan	C13	2015-09-02 19:25:34	1
Jeleva, Nephalia's Scourge	C13	2015-09-02 19:25:43	1
Nekusar, the Mindrazer	C13	2015-09-02 19:25:50	1
Oloro, Ageless Ascetic	C13	2015-09-02 19:25:57	1
Sphinx of the Steel Wind	C13	2015-09-02 19:26:07	3
Sydri, Galvanic Genius	C13	2015-09-02 19:26:19	1
Thraximundar	C13	2015-09-02 19:26:25	1
Medomai the Ageless	THS	2015-09-02 19:26:32	1
Pristine Angel	CNS	2015-09-02 19:26:39	1
Devout Invocation	M14	2015-09-02 19:26:56	1
Shadowborn Demon	M14	2015-09-02 19:27:08	1
Soul of Theros	M15	2015-09-02 19:27:19	1
Soul of Innistrad	M15	2015-09-02 19:27:22	1
Soul of Shandalar	M15	2015-09-02 19:27:24	1
Surrak Dragonclaw	KTK	2015-09-02 19:27:49	1
Mystic Monastery	KTK	2015-09-02 19:28:04	1
Ghastly Conscription	FRF	2015-09-02 19:28:12	1
Assault Formation	DTK	2015-09-02 19:28:35	3
Repeal	MM2	2015-09-02 19:28:48	1
Tezzeret's Gambit	MM2	2015-09-02 19:28:56	2
Incandescent Soulstoke	MM2	2015-09-02 19:29:05	4
Thunderblust	MM2	2015-09-02 19:29:31	1
All Suns' Dawn	MM2	2015-09-02 19:29:43	1
Ghost Council of Orzhova	MM2	2015-09-02 19:29:53	4
Apocalypse Hydra	MM2	2015-09-02 19:30:06	1
Everflowing Chalice	MM2	2015-09-02 19:30:18	1
Equilibrium	EXO	2015-09-09 20:20:08	1
Erratic Portal	EXO	2015-09-09 20:20:21	1
Crystal Shard	MRD	2015-09-09 20:20:31	1
Loxodon Hierarch	RAV	2015-09-09 20:21:12	2
Stoic Ephemera	DIS	2015-09-09 20:22:23	1
Chandra's Phoenix	M14	2015-09-09 20:30:48	4
Pardic Dragon	MMA	2015-09-09 20:31:02	4
Sagu Mauler	KTK	2015-09-09 20:31:12	3
Mystic Monastery	KTK	2015-09-09 20:31:30	1
Citadel Siege	FRF	2015-09-09 20:32:07	1
Palace Siege	FRF	2015-09-09 20:32:11	1
Outpost Siege	FRF	2015-09-09 20:32:13	1
Frontier Siege	FRF	2015-09-09 20:32:16	1
Dromoka, the Eternal	FRF	2015-09-09 20:32:32	1
Blessed Spirits	ORI	2015-09-09 20:32:45	4
Gideon's Phalanx	ORI	2015-09-09 20:33:05	1
Graveblade Marauder	ORI	2015-09-09 20:33:18	1
Gather the Pack	ORI	2015-09-09 20:33:32	4
Elemental Bond	ORI	2015-09-09 20:33:47	1
Nissa's Revelation	ORI	2015-09-09 20:34:01	1
Thunderclap Wyvern	ORI	2015-09-09 20:34:10	2
Alhammarret's Archive	ORI	2015-09-09 20:34:25	1
Repeal	MM2	2015-09-09 20:34:33	1
Illusionary Wall	ICE	2015-10-10 15:54:20	1
Skull Fracture	ODY	2015-10-10 15:54:52	1
Roar of the Wurm	ODY	2015-10-10 15:55:09	2
Brawn	JUD	2015-10-10 15:55:23	1
Rolling Spoil	RAV	2015-10-10 15:55:30	1
Rakdos Carnarium	DIS	2015-10-10 15:55:39	1
Alpha Authority	GTC	2015-10-10 15:56:04	3
Simic Charm	GTC	2015-10-10 15:56:38	3
Young Pyromancer	M14	2015-10-10 15:56:47	1
Abzan Charm	KTK	2015-10-10 15:56:59	1
Opulent Palace	KTK	2015-10-10 15:57:22	1
Dark Deal	FRF	2015-10-10 15:57:37	1
Ulamog's Despoiler	BFZ	2015-10-10 15:58:28	1
Breaker of Armies	BFZ	2015-10-10 15:58:38	1
Eldrazi Devastator	BFZ	2015-10-10 15:58:44	1
Cliffside Lookout	BFZ	2015-10-10 15:58:51	1
Expedition Envoy	BFZ	2015-10-10 15:59:00	2
Kitesail Scout	BFZ	2015-10-10 15:59:20	3
Kor Castigator	BFZ	2015-10-10 15:59:35	1
Stone Haven Medic	BFZ	2015-10-10 15:59:54	2
Lantern Scout	BFZ	2015-10-10 16:00:03	1
Makindi Patrol	BFZ	2015-10-10 16:00:12	1
Shadow Glider	BFZ	2015-10-10 16:00:17	1
Shadow Glider	BFZ	2015-10-10 16:00:18	1
Courier Griffin	BFZ	2015-10-10 16:00:31	1
Courier Griffin	BFZ	2015-10-10 16:00:32	1
Ondu Greathorn	BFZ	2015-10-10 16:00:39	1
Ondu Greathorn	BFZ	2015-10-10 16:00:40	1
Ghostly Sentinel	BFZ	2015-10-10 16:01:20	1
Kor Entanglers	BFZ	2015-10-10 16:01:26	1
Angelic Gift	BFZ	2015-10-10 16:01:32	2
Ondu Rising	BFZ	2015-10-10 16:01:48	1
Encircling Fissure	BFZ	2015-10-10 16:01:58	1
Smite the Monstrous	BFZ	2015-10-10 16:02:04	2
Inspired Charge	BFZ	2015-10-10 16:02:17	1
Roil's Retribution	BFZ	2015-10-10 16:02:29	1
Quarantine Field	BFZ	2015-10-10 16:02:48	1
Salvage Drone	BFZ	2015-10-10 16:03:43	1
Mist Intruder	BFZ	2015-10-10 16:04:52	1
Benthic Infiltrator	BFZ	2015-10-10 16:05:05	1
Coralhelm Guide	BFZ	2015-10-10 16:05:21	1
Cloud Manta	BFZ	2015-10-10 16:05:25	1
Cloud Manta	BFZ	2015-10-10 16:05:26	1
Cloud Manta	BFZ	2015-10-10 16:05:28	1
Guardian of Tazeem	BFZ	2015-10-10 16:05:32	1
Wave-Wing Elemental	BFZ	2015-10-10 16:05:35	1
Clutch of Currents	BFZ	2015-10-10 16:05:47	1
Dispel	BFZ	2015-10-10 16:05:52	1
Rush of Ice	BFZ	2015-10-10 16:05:56	1
Anticipate	BFZ	2015-10-10 16:06:01	1
Roilmage's Trick	BFZ	2015-10-10 16:06:06	1
Roilmage's Trick	BFZ	2015-10-10 16:06:06	1
Prism Array	BFZ	2015-10-10 16:06:10	1
Sludge Crawler	BFZ	2015-10-10 16:06:43	1
Culling Drone	BFZ	2015-10-10 16:06:55	1
Dominator Drone	BFZ	2015-10-10 16:07:00	1
Nirkana Assassin	BFZ	2015-10-10 16:07:21	1
Geyserfield Stalker	BFZ	2015-10-10 16:07:29	1
Geyserfield Stalker	BFZ	2015-10-10 16:07:30	1
Geyserfield Stalker	BFZ	2015-10-10 16:07:30	1
Geyserfield Stalker	BFZ	2015-10-10 16:07:30	1
Kalastria Nightwatch	BFZ	2015-10-10 16:07:35	1
Swarm Surge	BFZ	2015-10-10 16:08:26	1
Vampiric Rites	BFZ	2015-10-10 16:08:37	1
Retreat to Hagra	BFZ	2015-10-10 16:08:40	1
Dutiful Return	BFZ	2015-10-10 16:08:50	3
Mire's Malice	BFZ	2015-10-10 16:09:12	1
Mire's Malice	BFZ	2015-10-10 16:09:13	1
Mire's Malice	BFZ	2015-10-10 16:09:18	-1
Demon's Grasp	BFZ	2015-10-10 16:09:21	1
Nettle Drone	BFZ	2015-10-10 16:10:35	2
Vestige of Emrakul	BFZ	2015-10-10 16:10:48	1
Akoum Stonewaker	BFZ	2015-10-10 16:11:45	1
Makindi Sliderunner	BFZ	2015-10-10 16:11:54	1
Reckless Cohort	BFZ	2015-10-10 16:11:58	1
Firemantle Mage	BFZ	2015-10-10 16:12:02	1
Valakut Predator	BFZ	2015-10-10 16:12:07	1
Belligerent Whiptail	BFZ	2015-10-10 16:12:13	1
Ondu Champion	BFZ	2015-10-10 16:12:18	1
Shatterskull Recruit	BFZ	2015-10-10 16:12:22	1
Touch of the Void	BFZ	2015-10-10 16:13:03	1
Outnumber	BFZ	2015-10-10 16:13:29	2
Goblin War Paint	BFZ	2015-10-10 16:13:35	1
Sure Strike	BFZ	2015-10-10 16:13:38	1
Stonefury	BFZ	2015-10-10 16:13:43	1
Stonefury	BFZ	2015-10-10 16:13:44	1
Stonefury	BFZ	2015-10-10 16:13:45	1
Stonefury	BFZ	2015-10-10 16:13:48	1
Stonefury	BFZ	2015-10-10 16:13:51	-1
Blisterpod	BFZ	2015-10-10 16:14:02	1
Lifespring Druid	BFZ	2015-10-10 16:14:13	1
Lifespring Druid	BFZ	2015-10-10 16:14:14	1
Lifespring Druid	BFZ	2015-10-10 16:14:18	-1
Tajuru Stalwart	BFZ	2015-10-10 16:14:24	1
Void Attendant	BFZ	2015-10-10 16:14:36	1
Void Attendant	BFZ	2015-10-10 16:14:38	1
Void Attendant	BFZ	2015-10-10 16:14:41	-1
Eyeless Watcher	BFZ	2015-10-10 16:15:02	1
Giant Mantis	BFZ	2015-10-10 16:15:18	1
Murasa Ranger	BFZ	2015-10-10 16:15:23	1
Murasa Ranger	BFZ	2015-10-10 16:15:24	1
Territorial Baloth	BFZ	2015-10-10 16:15:30	1
Territorial Baloth	BFZ	2015-10-10 16:15:34	1
Tajuru Warcaller	BFZ	2015-10-10 16:15:40	1
Tajuru Beastmaster	BFZ	2015-10-10 16:15:49	1
Seek the Wilds	BFZ	2015-10-10 16:16:08	2
Swell of Growth	BFZ	2015-10-10 16:16:19	2
Natural Connection	BFZ	2015-10-10 16:16:29	2
Retreat to Kazandu	BFZ	2015-10-10 16:16:42	1
Unnatural Aggression	BFZ	2015-10-10 16:16:59	1
Unnatural Aggression	BFZ	2015-10-10 16:17:12	1
Unnatural Aggression	BFZ	2015-10-10 16:17:12	1
From Beyond	BFZ	2015-10-10 16:17:25	1
Reclaiming Vines	BFZ	2015-10-10 16:17:38	3
Roil Spout	BFZ	2015-10-10 16:18:02	1
Drana's Emissary	BFZ	2015-10-10 16:18:08	1
Resolute Blademaster	BFZ	2015-10-10 16:18:14	1
Skyrider Elf	BFZ	2015-10-10 16:18:19	1
Pilgrim's Eye	BFZ	2015-10-10 16:18:26	1
Slab Hammer	BFZ	2015-10-10 16:18:38	2
Sandstone Bridge	BFZ	2015-10-10 16:18:50	1
Canopy Vista	BFZ	2015-10-10 16:18:54	1
Smoldering Marsh	BFZ	2015-10-10 16:18:58	1
Lumbering Falls	BFZ	2015-10-10 16:19:06	1
Sanctum of Ugin	BFZ	2015-10-10 16:19:11	1
Blighted Steppe	BFZ	2015-10-10 16:19:18	1
Blighted Cataract	BFZ	2015-10-10 16:19:24	1
Blighted Gorge	BFZ	2015-10-10 16:19:29	1
Sandstone Bridge	BFZ	2015-10-10 16:19:34	1
Fertile Thicket	BFZ	2015-10-10 16:19:42	1
Plains	BFZ	2015-10-10 16:20:02	18
Island	BFZ	2015-10-10 16:20:33	16
Swamp	BFZ	2015-10-10 16:20:51	17
Mountain	BFZ	2015-10-10 16:21:04	19
Forest	BFZ	2015-10-10 16:21:20	19
Kiora's Follower	BNG	2015-10-16 18:34:37	1
Kozilek's Channeler	BFZ	2015-10-16 18:34:57	4
Eldrazi Devastator	BFZ	2015-10-16 18:35:11	3
Scour from Existence	BFZ	2015-10-16 18:35:24	4
Expedition Envoy	BFZ	2015-10-16 18:35:43	2
Kitesail Scout	BFZ	2015-10-16 18:35:53	1
Kor Bladewhirl	BFZ	2015-10-16 18:36:02	1
Serene Steward	BFZ	2015-10-16 18:36:12	1
Shadow Glider	BFZ	2015-10-16 18:36:22	2
Angel of Renewal	BFZ	2015-10-16 18:36:54	1
Stasis Snare	BFZ	2015-10-16 18:37:03	2
Retreat to Emeria	BFZ	2015-10-16 18:37:15	1
Unified Front	BFZ	2015-10-16 18:37:40	1
Coralhelm Guide	BFZ	2015-10-16 18:37:50	1
Windrider Patrol	BFZ	2015-10-16 19:10:19	1
Horribly Awry	BFZ	2015-10-16 19:10:29	1
Kalastria Healer	BFZ	2015-10-16 19:11:57	1
Hagra Sharpshooter	BFZ	2015-10-16 19:12:17	1
Bloodbond Vampire	BFZ	2015-10-16 19:12:26	1
Grip of Desolation	BFZ	2015-10-16 19:13:01	1
Tunneling Geopede	BFZ	2015-10-16 19:13:12	1
Chasm Guide	BFZ	2015-10-16 19:13:21	1
Outnumber	BFZ	2015-10-16 19:25:13	2
Retreat to Valakut	BFZ	2015-10-16 19:28:10	1
Rolling Thunder	BFZ	2015-10-16 19:28:21	1
Jaddi Offshoot	BFZ	2015-10-16 19:28:29	1
Rot Shambler	BFZ	2015-10-16 19:28:36	1
Lifespring Druid	BFZ	2015-10-16 19:28:49	3
Plated Crusher	BFZ	2015-10-16 19:28:57	1
Seek the Wilds	BFZ	2015-10-16 19:29:20	2
Natural Connection	BFZ	2015-10-16 19:29:33	2
Resolute Blademaster	BFZ	2015-10-16 19:29:49	1
Blighted Fen	BFZ	2015-10-16 19:34:06	1
Blighted Woodland	BFZ	2015-10-16 19:34:14	1
Spawning Bed	BFZ	2015-10-16 19:34:21	1
Sandstone Bridge	BFZ	2015-10-16 19:34:30	2
Skyline Cascade	BFZ	2015-10-16 19:34:39	4
Mortuary Mire	BFZ	2015-10-16 19:34:49	1
Looming Spires	BFZ	2015-10-16 19:35:02	4
Fertile Thicket	BFZ	2015-10-16 19:35:14	3
Hell's Caretaker	CHR	2015-11-04 18:06:05	1
Void	INV	2015-11-04 18:06:17	1
Quirion Dryad	PLS	2015-11-04 18:06:26	1
Nantuko Mentor	ODY	2015-11-04 18:06:35	1
Nantuko Cultivator	TOR	2015-11-04 18:06:43	1
Havoc Demon	LGN	2015-11-04 18:06:50	1
Vexing Beetle	LGN	2015-11-04 18:06:56	1
Megatog	MRD	2015-11-04 18:07:10	1
Iname, Death Aspect	CHK	2015-11-04 18:07:16	1
Grozoth	RAV	2015-11-04 18:07:25	1
Chill to the Bone	CSP	2015-11-04 18:07:32	1
Goldmeadow Lookout	FUT	2015-11-04 18:07:39	1
Puca's Mischief	SHM	2015-11-04 18:08:46	1
Black Sun's Zenith	MBS	2015-11-04 18:08:57	1
Vorapede	DKA	2015-11-04 18:09:21	1
Serene Master	C13	2015-11-04 18:09:33	1
Fabled Hero	THS	2015-11-04 18:09:42	3
Hero of Iroas	BNG	2015-11-04 18:09:51	3
Eidolon of Countless Battles	BNG	2015-11-04 18:10:01	1
Satyr Firedancer	BNG	2015-11-04 18:10:14	3
Launch the Fleet	JOU	2015-11-04 18:10:27	2
Hushwing Gryff	M15	2015-11-04 18:10:35	1
Preeminent Captain	M15	2015-11-04 18:10:42	1
Polymorphist's Jest	M15	2015-11-04 18:10:50	1
Alesha, Who Smiles at Death	FRF	2015-11-04 18:11:09	1
Yasova Dragonclaw	FRF	2015-11-04 18:11:16	1
Deathbringer Regent	DTK	2015-11-04 18:11:24	1
Vryn Wingmare	ORI	2015-11-04 18:11:37	1
Hixus, Prison Warden	ORI	2015-11-04 18:11:43	1
Consecrated by Blood	ORI	2015-11-04 18:11:52	1
Priest of the Blood Rite	ORI	2015-11-04 18:12:02	1
Skyraker Giant	ORI	2015-11-04 18:12:26	1
Swans of Bryn Argoll	MM2	2015-11-04 18:12:33	1
Bane of Bala Ged	BFZ	2015-11-04 18:12:58	2
Breaker of Armies	BFZ	2015-11-04 18:13:12	1
Desolation Twin	BFZ	2015-11-04 18:13:25	1
Kor Bladewhirl	BFZ	2015-11-04 18:13:43	2
Hero of Goma Fada	BFZ	2015-11-04 18:13:52	1
Retreat to Emeria	BFZ	2015-11-04 18:14:09	2
Unified Front	BFZ	2015-11-04 18:14:18	2
Retreat to Coralhelm	BFZ	2015-11-04 18:14:28	2
Carrier Thrall	BFZ	2015-11-04 18:14:36	1
Kalastria Healer	BFZ	2015-11-04 18:14:45	3
Defiant Bloodlord	BFZ	2015-11-04 18:14:57	1
Akoum Hellkite	BFZ	2015-11-04 18:15:10	1
Rolling Thunder	BFZ	2015-11-04 18:15:21	1
Jaddi Offshoot	BFZ	2015-11-04 18:15:41	3
Brood Monitor	BFZ	2015-11-04 18:15:52	1
Retreat to Kazandu	BFZ	2015-11-04 18:16:01	1
Catacomb Sifter	BFZ	2015-11-04 18:16:13	1
Brood Butcher	BFZ	2015-11-04 18:16:21	1
Angelic Captain	BFZ	2015-11-04 18:16:32	1
Resolute Blademaster	BFZ	2015-11-04 18:16:40	1
Grove Rumbler	BFZ	2015-11-04 18:16:47	1
Skyrider Elf	BFZ	2015-11-04 18:17:02	3
Hedron Archive	BFZ	2015-11-04 18:17:08	3
Deathless Behemoth	BFZ	2015-11-04 19:12:34	2
Dragonscale General	FRF	2015-11-04 19:13:35	1
Necrite	FEM	2015-12-20 22:27:19	1
Phyrexian Hulk	7ED	2015-12-20 22:27:36	1
Epicenter	ODY	2015-12-20 22:27:56	1
Devastating Dreams	TOR	2015-12-20 22:28:24	1
Endemic Plague	ONS	2015-12-20 22:29:18	1
Auriok Steelshaper	MRD	2015-12-20 22:29:31	1
Teardrop Kami	BOK	2015-12-20 22:29:46	1
Kami of Twisted Reflection	CHK	2015-12-20 22:30:07	1
Hedron-Field Purists	ROE	2015-12-20 22:30:16	1
Tidal Force	C13	2015-12-20 22:30:26	1
Starstorm	C14	2015-12-20 22:30:36	1
Sunscorch Regent	DTK	2015-12-20 22:30:56	1
Emeria Shepherd	BFZ	2015-12-20 22:31:08	1
Smothering Abomination	BFZ	2015-12-20 22:31:24	1
Snapping Gnarlid	BFZ	2015-12-20 22:31:32	2
Catacomb Sifter	BFZ	2015-12-20 22:31:41	1
Aligned Hedron Network	BFZ	2015-12-20 22:31:49	1
Warden of Geometries	OGW	2016-01-22 22:04:13	2
Endbringer	OGW	2016-01-22 22:04:32	1
Warping Wail	OGW	2016-01-22 22:04:41	1
Stoneforge Acolyte	OGW	2016-01-22 22:04:50	1
Makindi Aeronaut	OGW	2016-01-22 22:05:01	4
Ondu War Cleric	OGW	2016-01-22 22:05:11	1
Stone Haven Outfitter	OGW	2016-01-22 22:05:20	1
Eldrazi Displacer	OGW	2016-01-22 22:05:27	1
Affa Protector	OGW	2016-01-22 22:05:36	1
Kor Scythemaster	OGW	2016-01-22 22:06:11	1
Munda's Vanguard	OGW	2016-01-22 22:06:18	1
Relief Captain	OGW	2016-01-22 22:06:28	1
Expedition Raptor	OGW	2016-01-22 22:06:39	4
Searing Light	OGW	2016-01-22 22:06:51	1
Dazzling Reflection	OGW	2016-01-22 22:07:00	2
Mighty Leap	OGW	2016-01-22 22:07:15	1
Immolating Glare	OGW	2016-01-22 22:07:33	1
Call the Gatewatch	OGW	2016-01-22 22:08:32	1
Shoulder to Shoulder	OGW	2016-01-22 22:08:40	1
Allied Reinforcements	OGW	2016-01-22 22:08:47	1
Iona's Blessing	OGW	2016-01-22 22:09:01	1
Iona's Blessing	OGW	2016-01-22 22:09:03	1
Isolation Zone	OGW	2016-01-22 22:09:18	1
Umara Entangler	OGW	2016-01-22 22:09:29	1
Cultivator Drone	OGW	2016-01-22 22:09:46	1
Ancient Crab	OGW	2016-01-22 22:09:58	1
Gravity Negator	OGW	2016-01-22 22:10:11	2
Slip Through Space	OGW	2016-01-22 22:10:27	2
Negate	OGW	2016-01-22 22:10:50	3
Abstruse Interference	OGW	2016-01-22 22:11:04	2
Abstruse Interference	OGW	2016-01-22 22:11:09	1
Containment Membrane	OGW	2016-01-22 22:11:20	1
Grip of the Roil	OGW	2016-01-22 22:11:39	1
Sweep Away	OGW	2016-01-22 22:11:56	1
Comparative Analysis	OGW	2016-01-22 22:12:13	1
Roiling Waters	OGW	2016-01-22 22:12:27	1
Reaver Drone	OGW	2016-01-22 22:12:57	1
Sky Scourer	OGW	2016-01-22 22:13:11	1
Slaughter Drone	OGW	2016-01-22 22:13:28	1
Vampire Envoy	OGW	2016-01-22 22:15:02	2
Zulaport Chainmage	OGW	2016-01-22 22:15:15	3
Havoc Sower	OGW	2016-01-22 22:15:35	2
Malakir Soothsayer	OGW	2016-01-22 22:15:47	1
Unnatural Endurance	OGW	2016-01-22 22:15:59	3
Visions of Brutality	OGW	2016-01-22 22:16:10	1
Grasp of Darkness	OGW	2016-01-22 22:16:20	1
Untamed Hunger	OGW	2016-01-22 22:16:36	2
Tar Snare	OGW	2016-01-22 22:16:45	1
Witness the End	OGW	2016-01-22 22:16:55	1
Immobilizer Eldrazi	OGW	2016-01-22 22:17:20	1
Zada's Commando	OGW	2016-01-22 22:17:29	1
Eldrazi Aggressor	OGW	2016-01-22 22:17:51	2
Kazuul's Toll Collector	OGW	2016-01-22 22:18:09	1
Goblin Freerunner	OGW	2016-01-22 22:18:36	1
Maw of Kozilek	OGW	2016-01-22 22:22:38	1
Cinder Hellion	OGW	2016-01-22 22:22:48	1
Tyrant of Valakut	OGW	2016-01-22 22:22:59	1
Expedite	OGW	2016-01-22 22:23:13	1
Brute Strength	OGW	2016-01-22 22:23:26	1
Reality Hemorrhage	OGW	2016-01-22 22:27:11	1
Reality Hemorrhage	OGW	2016-01-22 22:27:20	1
Sparkmage's Gambit	OGW	2016-01-22 22:27:31	2
Devour in Flames	OGW	2016-01-22 22:27:45	1
Consuming Sinkhole	OGW	2016-01-22 22:27:56	1
Loam Larva	OGW	2016-01-22 22:28:06	1
Stalking Drone	OGW	2016-01-22 22:28:18	3
Netcaster Spider	OGW	2016-01-22 22:28:28	1
Scion Summoner	OGW	2016-01-22 22:28:48	1
Vile Redeemer	OGW	2016-01-22 22:28:57	1
Harvester Troll	OGW	2016-01-22 22:29:08	1
Tajuru Pathwarden	OGW	2016-01-22 22:38:21	2
Canopy Gorger	OGW	2016-01-22 22:39:26	1
Natural State	OGW	2016-01-22 22:39:46	2
Vines of the Recluse	OGW	2016-01-22 22:40:09	3
Bonds of Mortality	OGW	2016-01-22 22:40:37	1
Elemental Uprising	OGW	2016-01-22 22:40:48	1
Pulse of Murasa	OGW	2016-01-22 22:41:08	4
Reflector Mage	OGW	2016-01-22 22:43:56	1
Joraga Auxiliary	OGW	2016-01-22 22:44:04	1
Flayer Drone	OGW	2016-01-22 22:44:12	1
Baloth Null	OGW	2016-01-22 22:44:27	1
Hedron Crawler	OGW	2016-01-22 22:44:37	2
Bone Saw	OGW	2016-01-22 22:44:53	1
Captain's Claws	OGW	2016-01-22 22:45:03	1
Seer's Lantern	OGW	2016-01-22 22:45:16	2
Hissing Quagmire	OGW	2016-01-22 22:45:29	1
Submerged Boneyard	OGW	2016-01-22 22:45:38	1
Timber Gorge	OGW	2016-01-22 22:45:44	1
Tranquil Expanse	OGW	2016-01-22 22:45:53	1
Crumbling Vestige	OGW	2016-01-22 22:46:10	2
Wastes	OGW	2016-01-22 22:46:35	15
Plains	BFZ	2016-01-22 22:58:42	17
Island	BFZ	2016-01-22 22:59:11	17
Swamp	BFZ	2016-01-22 22:59:43	13
Mountain	BFZ	2016-01-22 23:00:19	15
Forest	BFZ	2016-01-22 23:01:14	17
Antagonism	USG	2016-01-23 13:45:52	1
Copperhoof Vorrac	MRD	2016-01-23 13:46:01	1
Mind Shatter	M10	2016-01-23 13:46:12	1
Mizzium Meddler	ORI	2016-01-23 13:46:21	1
Chandra's Ignition	ORI	2016-01-23 13:46:29	1
Volcanic Vision	DTK	2016-01-23 13:46:50	1
General Tazri	OGW	2016-05-21 16:15:21	1
Embodiment of Fury	OGW	2016-05-21 16:15:36	1
Seed Guardian	OGW	2016-05-21 16:16:00	1
Mindmelter	OGW	2016-05-21 16:16:15	1
Pious Evangel	SOI	2016-05-21 16:17:07	1
Wayward Disciple	SOI	2016-05-21 16:17:07	1
Avacynian Missionaries	SOI	2016-05-21 16:47:45	1
Lunarch Inquisitors	SOI	2016-05-21 16:47:45	1
Reaper of Flight Moonsilver	SOI	2016-05-21 16:47:59	1
Gryff's Boon	SOI	2016-05-21 16:48:18	1
Nahiri's Machinations	SOI	2016-05-21 16:48:37	1
Aberrant Researcher	SOI	2016-05-21 16:48:51	1
Perfected Form	SOI	2016-05-21 16:48:51	1
Just the Wind	SOI	2016-05-21 16:49:05	3
Ongoing Investigation	SOI	2016-05-21 16:49:52	1
Deny Existence	SOI	2016-05-21 16:50:45	1
Pieces of the Puzzle	SOI	2016-05-21 16:50:56	1
Heir of Falkenrath	SOI	2016-05-21 16:51:20	1
Heir to the Night	SOI	2016-05-21 16:51:20	1
Pale Rider of Trostad	SOI	2016-05-21 16:52:02	2
Tooth Collector	SOI	2016-05-21 16:55:21	1
Sinister Concoction	SOI	2016-05-21 16:55:29	1
Macabre Waltz	SOI	2016-05-21 16:55:38	3
Murderous Compulsion	SOI	2016-05-21 17:09:24	3
Biting Rain	SOI	2016-05-21 17:09:31	1
Pyre Hound	SOI	2016-05-21 17:09:52	1
Incorrigible Youths	SOI	2016-05-21 17:10:02	1
Senseless Rage	SOI	2016-05-21 17:10:18	2
Geistblast	SOI	2016-05-21 17:10:32	2
Fiery Temper	SOI	2016-05-21 17:10:51	1
Obsessive Skinner	SOI	2016-05-21 17:11:19	1
Pack Guardian	SOI	2016-05-21 17:11:32	1
Fork in the Road	SOI	2016-05-21 17:11:39	1
Fork in the Road	SOI	2016-05-21 17:11:49	1
Fork in the Road	SOI	2016-05-21 17:11:55	-1
Autumnal Gloom	SOI	2016-05-21 17:12:02	1
Ancient of the Equinox	SOI	2016-05-21 17:12:02	1
Crawling Sensation	SOI	2016-05-21 17:13:10	1
Wild-Field Scarecrow	SOI	2016-05-21 17:13:23	1
Skeleton Key	SOI	2016-05-21 17:13:36	1
Magnifying Glass	SOI	2016-05-21 17:16:01	1
Murderer's Axe	SOI	2016-05-21 17:16:19	1
Warped Landscape	SOI	2016-05-21 17:16:37	1
Forsaken Sanctuary	SOI	2016-05-21 17:16:53	1
Highland Lake	SOI	2016-05-21 17:17:05	1
Foul Orchard	SOI	2016-05-21 17:17:15	1
Stone Quarry	SOI	2016-05-21 17:17:25	1
Woodland Stream	SOI	2016-05-21 17:17:33	1
Mons's Goblin Raiders	LEB	2016-06-15 18:10:14	1
Earthbind	LEB	2016-06-15 18:10:25	1
Firebreathing	LEB	2016-06-15 18:10:48	1
Wall of Swords	LEB	2016-06-15 18:18:00	1
Wall of Swords	LEB	2016-06-15 18:18:31	-1
Wall of Swords	3ED	2016-06-15 18:18:38	1
Wall of Water	2ED	2016-06-15 18:19:04	1
Lifetap	2ED	2016-06-15 18:19:35	1
Simulacrum	2ED	2016-06-15 18:19:53	1
Wall of Bone	2ED	2016-06-15 18:20:18	1
Wall of Fire	2ED	2016-06-15 18:20:35	1
Wall of Stone	2ED	2016-06-15 18:20:52	1
Disintegrate	2ED	2016-06-15 18:21:06	1
Wall of Brambles	2ED	2016-06-15 18:21:38	1
Instill Energy	2ED	2016-06-15 18:29:33	1
Tsunami	2ED	2016-06-15 18:29:54	1
Skull Catapult	5ED	2016-06-15 18:30:07	1
Knight of the Mists	VIS	2016-06-15 18:30:18	1
Forbidden Ritual	VIS	2016-06-15 18:30:31	1
Volrath's Laboratory	STH	2016-06-15 19:25:32	1
Viseling	NEM	2016-06-15 19:25:39	1
Crypt Angel	INV	2016-06-15 19:26:05	1
Manacles of Decay	APC	2016-06-15 19:26:20	1
Raka Sanctuary	APC	2016-06-15 19:26:29	1
Raka Sanctuary	APC	2016-06-15 19:26:30	1
Raka Sanctuary	APC	2016-06-15 19:26:33	-1
Wild Research	APC	2016-06-15 19:26:41	1
Sylvan Messenger	APC	2016-06-15 19:26:54	1
Ana Sanctuary	APC	2016-06-15 19:27:11	1
Martyrs' Tomb	APC	2016-06-15 19:27:29	1
Minotaur Illusionist	APC	2016-06-15 19:27:39	1
Squee's Embrace	APC	2016-06-15 19:27:51	1
Order	APC	2016-06-15 19:28:08	1
Chaos	APC	2016-06-15 19:28:08	1
Brass Herald	APC	2016-06-15 19:28:23	2
Dragon Arch	APC	2016-06-15 19:28:34	1
Catalyst Stone	ODY	2016-06-15 19:28:45	1
Pulse of the Tangle	DST	2016-06-15 19:29:05	1
Auratouched Mage	RAV	2016-06-15 19:29:54	1
Oathsworn Giant	RAV	2016-06-15 19:30:05	1
Devouring Light	RAV	2016-06-15 19:30:13	1
